title,url,rating
"Long Goodbye, The (1973)",https://www.imdb.com/title/tt070334/,3
Amour (2012),https://www.imdb.com/title/tt01602620/,3
Spirit: Stallion of the Cimarron (2002),https://www.imdb.com/title/tt0166813/,3
Straight Outta Compton (2015),https://www.imdb.com/title/tt01398426/,3
Monsieur Verdoux (1947),https://www.imdb.com/title/tt039631/,3
Amityville II: The Possession (1982),https://www.imdb.com/title/tt083550/,3
Alvin and the Chipmunks (2007),https://www.imdb.com/title/tt0952640/,3
Wordplay (2006),https://www.imdb.com/title/tt0492506/,3
Mirror Mirror (2012),https://www.imdb.com/title/tt01667353/,3
"Low Down Dirty Shame, A (1994)",https://www.imdb.com/title/tt0110399/,3
End of Watch (2012),https://www.imdb.com/title/tt01855199/,3
Aces: Iron Eagle III (1992),https://www.imdb.com/title/tt0103617/,3
Mr. Jones (1993),https://www.imdb.com/title/tt0107611/,3
"Devil's Rejects, The (2005)",https://www.imdb.com/title/tt0395584/,3
"Assassination of Jesse James by the Coward Robert Ford, The (2007)",https://www.imdb.com/title/tt0443680/,3
Dr. T and the Women (2000),https://www.imdb.com/title/tt0205271/,3
Mr. Deeds Goes to Town (1936),https://www.imdb.com/title/tt027996/,3
Dear God (1996),https://www.imdb.com/title/tt0116059/,3
Saboteur (1942),https://www.imdb.com/title/tt035279/,3
"Addiction, The (1995)",https://www.imdb.com/title/tt0112288/,3
Traitor (2008),https://www.imdb.com/title/tt0988047/,3
Admission (2013),https://www.imdb.com/title/tt01814621/,3
Pit and the Pendulum (1961),https://www.imdb.com/title/tt055304/,3
"Wolfman, The (2010)",https://www.imdb.com/title/tt0780653/,3
Performance (1970),https://www.imdb.com/title/tt066214/,3
Millennium Actress (Sennen joyû) (2001),https://www.imdb.com/title/tt0291350/,3
Sunrise: A Song of Two Humans (1927),https://www.imdb.com/title/tt018455/,3
Rollerball (2002),https://www.imdb.com/title/tt0246894/,3
"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",https://www.imdb.com/title/tt0424774/,3
Drag Me to Hell (2009),https://www.imdb.com/title/tt01127180/,3
Man Facing Southeast (1986),https://www.imdb.com/title/tt091214/,3
DiG! (2004),https://www.imdb.com/title/tt0388888/,3
Last Night (1998),https://www.imdb.com/title/tt0156729/,3
Scenes from the Class Struggle in Beverly Hills (1989),https://www.imdb.com/title/tt098261/,3
"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",https://www.imdb.com/title/tt0264578/,3
Down to Earth (2001),https://www.imdb.com/title/tt0231775/,3
Your Highness (2011),https://www.imdb.com/title/tt01240982/,3
"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",https://www.imdb.com/title/tt019760/,3
Shine a Light (2008),https://www.imdb.com/title/tt0893382/,3
Mr. Nobody (2009),https://www.imdb.com/title/tt0485947/,3
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",https://www.imdb.com/title/tt058450/,3
"Atalante, L' (1934)",https://www.imdb.com/title/tt024844/,3
Super (2010),https://www.imdb.com/title/tt01512235/,3
Spy Kids 3-D: Game Over (2003),https://www.imdb.com/title/tt0338459/,3
Sunshine State (2002),https://www.imdb.com/title/tt0286179/,3
Man on Wire (2008),https://www.imdb.com/title/tt01155592/,3
Abbott and Costello Meet the Mummy (1955),https://www.imdb.com/title/tt047795/,3
Man of the House (1995),https://www.imdb.com/title/tt0113755/,3
About Elly (Darbareye Elly) (2009),https://www.imdb.com/title/tt01360860/,3
"Young Victoria, The (2009)",https://www.imdb.com/title/tt0962736/,3
"Pirates! Band of Misfits, The (2012)",https://www.imdb.com/title/tt01430626/,3
Larger Than Life (1996),https://www.imdb.com/title/tt0116823/,3
"Man and a Woman, A (Un homme et une femme) (1966)",https://www.imdb.com/title/tt061138/,3
$9.99 (2008),https://www.imdb.com/title/tt0790799/,3
Dragon Ball Z: Battle of Gods (2013),https://www.imdb.com/title/tt02263944/,3
Short Circuit 2 (1988),https://www.imdb.com/title/tt096101/,3
Mackenna's Gold (1969),https://www.imdb.com/title/tt064615/,3
"Miracle Worker, The (1962)",https://www.imdb.com/title/tt056241/,3
"Sum of Us, The (1994)",https://www.imdb.com/title/tt0111309/,3
Wonderland (2003),https://www.imdb.com/title/tt0335563/,3
Rush Hour 3 (2007),https://www.imdb.com/title/tt0293564/,3
Mostly Martha (Bella Martha) (2001),https://www.imdb.com/title/tt0246772/,3
Leap of Faith (1992),https://www.imdb.com/title/tt0104695/,3
"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",https://www.imdb.com/title/tt046487/,3
Moscow on the Hudson (1984),https://www.imdb.com/title/tt087747/,3
Pixote (1981),https://www.imdb.com/title/tt082912/,3
Aileen: Life and Death of a Serial Killer (2003),https://www.imdb.com/title/tt0364930/,3
Leaves of Grass (2009),https://www.imdb.com/title/tt01151359/,3
Dreamcatcher (2003),https://www.imdb.com/title/tt0285531/,3
"Wood, The (1999)",https://www.imdb.com/title/tt0161100/,3
Elizabeth: The Golden Age (2007),https://www.imdb.com/title/tt0414055/,3
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),https://www.imdb.com/title/tt079833/,3
Rush (1991),https://www.imdb.com/title/tt0102820/,3
"Mirror Crack'd, The (1980)",https://www.imdb.com/title/tt081163/,3
Lumumba (2000),https://www.imdb.com/title/tt0246765/,3
"U.S. vs. John Lennon, The (2006)",https://www.imdb.com/title/tt0478049/,3
Shopgirl (2005),https://www.imdb.com/title/tt0338427/,3
"Elvira, Mistress of the Dark (1988)",https://www.imdb.com/title/tt095088/,3
Stay Tuned (1992),https://www.imdb.com/title/tt0105466/,3
Troop Beverly Hills (1989),https://www.imdb.com/title/tt098519/,3
Roman Polanski: Wanted and Desired (2008),https://www.imdb.com/title/tt01157705/,3
Trouble in Paradise (1932),https://www.imdb.com/title/tt023622/,3
Steal This Movie! (2000),https://www.imdb.com/title/tt0161216/,3
Magic Mike (2012),https://www.imdb.com/title/tt01915581/,3
"Last Seduction, The (1994)",https://www.imdb.com/title/tt0110308/,3
"Russians Are Coming, the Russians Are Coming, The (1966)",https://www.imdb.com/title/tt060921/,3
"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",https://www.imdb.com/title/tt038890/,3
Around the World in 80 Days (2004),https://www.imdb.com/title/tt0327437/,3
Spun (2001),https://www.imdb.com/title/tt0283003/,3
Death Race 2000 (1975),https://www.imdb.com/title/tt072856/,3
Dragonfly (2002),https://www.imdb.com/title/tt0259288/,3
Laurel Canyon (2002),https://www.imdb.com/title/tt0298408/,3
"Lavender Hill Mob, The (1951)",https://www.imdb.com/title/tt044829/,3
"Minus Man, The (1999)",https://www.imdb.com/title/tt0151582/,3
After Life (Wandafuru raifu) (1998),https://www.imdb.com/title/tt0165078/,3
Mother Night (1996),https://www.imdb.com/title/tt0117093/,3
After the Sunset (2004),https://www.imdb.com/title/tt0367479/,3
After the Thin Man (1936),https://www.imdb.com/title/tt027260/,3
"Emerald Forest, The (1985)",https://www.imdb.com/title/tt089087/,3
Rollercoaster (1977),https://www.imdb.com/title/tt076636/,3
Six-String Samurai (1998),https://www.imdb.com/title/tt0118736/,3
What Happened Was... (1994),https://www.imdb.com/title/tt0111689/,3
Country (1984),https://www.imdb.com/title/tt087091/,3
Prelude to a Kiss (1992),https://www.imdb.com/title/tt0105165/,3
ParaNorman (2012),https://www.imdb.com/title/tt01623288/,3
Urbania (2000),https://www.imdb.com/title/tt0182508/,3
Shag (1989),https://www.imdb.com/title/tt098300/,3
"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",https://www.imdb.com/title/tt0110769/,3
The Witch (2015),https://www.imdb.com/title/tt04263482/,3
Walking Tall (2004),https://www.imdb.com/title/tt0351977/,3
House Party 3 (1994),https://www.imdb.com/title/tt0110064/,3
Paradise Lost 2: Revelations (2000),https://www.imdb.com/title/tt0239894/,3
Grandma's Boy (2006),https://www.imdb.com/title/tt0456554/,3
What Planet Are You From? (2000),https://www.imdb.com/title/tt0181151/,3
House of Wax (2005),https://www.imdb.com/title/tt0397065/,3
Sleepwalkers (1992),https://www.imdb.com/title/tt0105428/,3
Casanova (2005),https://www.imdb.com/title/tt0402894/,3
"Next Three Days, The (2010)",https://www.imdb.com/title/tt01458175/,3
Princess Caraboo (1994),https://www.imdb.com/title/tt0110892/,3
Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),https://www.imdb.com/title/tt0361668/,3
That Obscure Object of Desire (Cet obscur objet du désir) (1977),https://www.imdb.com/title/tt075824/,3
"Next Best Thing, The (2000)",https://www.imdb.com/title/tt0156841/,3
Gothika (2003),https://www.imdb.com/title/tt0348836/,3
Red State (2011),https://www.imdb.com/title/tt0873886/,3
"Newton Boys, The (1998)",https://www.imdb.com/title/tt0120769/,3
Firewall (2006),https://www.imdb.com/title/tt0408345/,3
Outside Providence (1999),https://www.imdb.com/title/tt0125971/,3
Firestarter (1984),https://www.imdb.com/title/tt087262/,3
Pursuit of Happiness (2001),https://www.imdb.com/title/tt0243508/,3
How to Stuff a Wild Bikini (1965),https://www.imdb.com/title/tt059287/,3
"Castle, The (1997)",https://www.imdb.com/title/tt0118826/,3
"Texas Chainsaw Massacre, The (2003)",https://www.imdb.com/title/tt0324216/,3
"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",https://www.imdb.com/title/tt068767/,3
"Body Snatcher, The (1945)",https://www.imdb.com/title/tt037549/,3
Whip It (2009),https://www.imdb.com/title/tt01172233/,3
Seven Beauties (Pasqualino Settebellezze) (1976),https://www.imdb.com/title/tt075040/,3
Owning Mahowny (2003),https://www.imdb.com/title/tt0285861/,3
Presto (2008),https://www.imdb.com/title/tt01245104/,3
Welcome to Mooseport (2004),https://www.imdb.com/title/tt0361925/,3
Boy A (2007),https://www.imdb.com/title/tt01078188/,3
Career Girls (1997),https://www.imdb.com/title/tt0118818/,3
Homegrown (1998),https://www.imdb.com/title/tt0119305/,3
Seven Up! (1964),https://www.imdb.com/title/tt058578/,3
Vacancy (2007),https://www.imdb.com/title/tt0452702/,3
Doc Hollywood (1991),https://www.imdb.com/title/tt0101745/,3
Friday the 13th Part VIII: Jason Takes Manhattan (1989),https://www.imdb.com/title/tt097388/,3
Hoodwinked! (2005),https://www.imdb.com/title/tt0443536/,3
Flawless (1999),https://www.imdb.com/title/tt0155711/,3
Born Free (1966),https://www.imdb.com/title/tt060182/,3
"Core, The (2003)",https://www.imdb.com/title/tt0298814/,3
Hopscotch (1980),https://www.imdb.com/title/tt080889/,3
Booty Call (1997),https://www.imdb.com/title/tt0118750/,3
"Night of the Iguana, The (1964)",https://www.imdb.com/title/tt058404/,3
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",https://www.imdb.com/title/tt0113362/,3
Cosi (1996),https://www.imdb.com/title/tt0115951/,3
Night of the Creeps (1986),https://www.imdb.com/title/tt091630/,3
"Host, The (2013)",https://www.imdb.com/title/tt01517260/,3
Shaft (1971),https://www.imdb.com/title/tt067741/,3
Carmen Jones (1954),https://www.imdb.com/title/tt046828/,3
Hostel: Part II (2007),https://www.imdb.com/title/tt0498353/,3
Quarantine (2008),https://www.imdb.com/title/tt01082868/,3
Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),https://www.imdb.com/title/tt0216625/,3
"Counselor, The (2013)",https://www.imdb.com/title/tt02193215/,3
Carnival of Souls (1962),https://www.imdb.com/title/tt055830/,3
"Bad News Bears, The (1976)",https://www.imdb.com/title/tt074174/,3
Set It Off (1996),https://www.imdb.com/title/tt0117603/,3
Blue Collar (1978),https://www.imdb.com/title/tt077248/,3
Paradise Now (2005),https://www.imdb.com/title/tt0445620/,3
Blue Chips (1994),https://www.imdb.com/title/tt0109305/,3
Remo Williams: The Adventure Begins (1985),https://www.imdb.com/title/tt089901/,3
I Dreamed of Africa (2000),https://www.imdb.com/title/tt0167203/,3
When in Rome (2010),https://www.imdb.com/title/tt01185416/,3
Blackboard Jungle (1955),https://www.imdb.com/title/tt047885/,3
Black and White (1999),https://www.imdb.com/title/tt0165643/,3
Outlander (2008),https://www.imdb.com/title/tt0462465/,3
Once Upon a Time... When We Were Colored (1995),https://www.imdb.com/title/tt0114039/,3
Caught (1996),https://www.imdb.com/title/tt0115847/,3
"Crazies, The (a.k.a. Code Name: Trixie) (1973)",https://www.imdb.com/title/tt069895/,3
Where the Buffalo Roam (1980),https://www.imdb.com/title/tt081748/,3
I Sell the Dead (2008),https://www.imdb.com/title/tt0902290/,3
"Filth and the Fury, The (2000)",https://www.imdb.com/title/tt0236216/,3
I Spy (2002),https://www.imdb.com/title/tt0297181/,3
I Stand Alone (Seul contre tous) (1998),https://www.imdb.com/title/tt0157016/,3
Tokyo Godfathers (2003),https://www.imdb.com/title/tt0388473/,3
Black Robe (1991),https://www.imdb.com/title/tt0101465/,3
They Live (1988),https://www.imdb.com/title/tt096256/,3
"Single Man, A (2009)",https://www.imdb.com/title/tt01315981/,3
Cecil B. DeMented (2000),https://www.imdb.com/title/tt0173716/,3
Black Rain (1989),https://www.imdb.com/title/tt096933/,3
Black Narcissus (1947),https://www.imdb.com/title/tt039192/,3
"Upside of Anger, The (2005)",https://www.imdb.com/title/tt0365885/,3
Need for Speed (2014),https://www.imdb.com/title/tt02369135/,3
I'm Not Scared (Io non ho paura) (2003),https://www.imdb.com/title/tt0326977/,3
"Fiendish Plot of Dr. Fu Manchu, The (1980)",https://www.imdb.com/title/tt080731/,3
I've Loved You So Long (Il y a longtemps que je t'aime) (2008),https://www.imdb.com/title/tt01068649/,3
Teenage Mutant Ninja Turtles (2014),https://www.imdb.com/title/tt01291150/,3
"Front, The (1976)",https://www.imdb.com/title/tt074554/,3
Repo Men (2010),https://www.imdb.com/title/tt01053424/,3
Paranormal Activity 3 (2011),https://www.imdb.com/title/tt01778304/,3
"Good Son, The (1993)",https://www.imdb.com/title/tt0107034/,3
Blended (2014),https://www.imdb.com/title/tt01086772/,3
Goon (2011),https://www.imdb.com/title/tt01456635/,3
Blow Out (1981),https://www.imdb.com/title/tt082085/,3
Tex (1982),https://www.imdb.com/title/tt084783/,3
Fired Up (2009),https://www.imdb.com/title/tt01083456/,3
Gorky Park (1983),https://www.imdb.com/title/tt085615/,3
Cat People (1942),https://www.imdb.com/title/tt034587/,3
Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),https://www.imdb.com/title/tt0112536/,3
"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",https://www.imdb.com/title/tt0203632/,3
Human Nature (2001),https://www.imdb.com/title/tt0219822/,3
"Parallax View, The (1974)",https://www.imdb.com/title/tt071970/,3
New Rose Hotel (1998),https://www.imdb.com/title/tt0133122/,3
Hunger (2008),https://www.imdb.com/title/tt0986233/,3
Fire Down Below (1997),https://www.imdb.com/title/tt0119123/,3
Something Wild (1986),https://www.imdb.com/title/tt091983/,3
"Cat Returns, The (Neko no ongaeshi) (2002)",https://www.imdb.com/title/tt0347618/,3
I Am Number Four (2011),https://www.imdb.com/title/tt01464540/,3
"What's Up, Tiger Lily? (1966)",https://www.imdb.com/title/tt061177/,3
"Blood In, Blood Out (1993)",https://www.imdb.com/title/tt0106469/,3
Whatever (1998),https://www.imdb.com/title/tt0140688/,3
"Goods: Live Hard, Sell Hard, The (2009)",https://www.imdb.com/title/tt01092633/,3
"Cat in the Hat, The (2003)",https://www.imdb.com/title/tt0312528/,3
Hush (1998),https://www.imdb.com/title/tt0118744/,3
Never Let Me Go (2010),https://www.imdb.com/title/tt01334260/,3
Sleeping with the Enemy (1991),https://www.imdb.com/title/tt0102945/,3
"Cat's Meow, The (2002)",https://www.imdb.com/title/tt0266391/,3
Finding Dory (2016),https://www.imdb.com/title/tt02277860/,3
"Crazies, The (2010)",https://www.imdb.com/title/tt0455407/,3
Shakes the Clown (1992),https://www.imdb.com/title/tt0102898/,3
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",https://www.imdb.com/title/tt01144884/,3
"Flight of the Phoenix, The (1965)",https://www.imdb.com/title/tt059183/,3
Hollywoodland (2006),https://www.imdb.com/title/tt0427969/,3
"Nightmare on Elm Street 4: The Dream Master, A (1988)",https://www.imdb.com/title/tt095742/,3
"Forbidden Kingdom, The (2008)",https://www.imdb.com/title/tt0865556/,3
Pal Joey (1957),https://www.imdb.com/title/tt050815/,3
Bubble Boy (2001),https://www.imdb.com/title/tt0258470/,3
Time After Time (1979),https://www.imdb.com/title/tt080025/,3
The Jinx: The Life and Deaths of Robert Durst (2015),https://www.imdb.com/title/tt04299972/,3
"Browning Version, The (1994)",https://www.imdb.com/title/tt0109340/,3
R.I.P.D. (2013),https://www.imdb.com/title/tt0790736/,3
Thumbelina (1994),https://www.imdb.com/title/tt0111419/,3
Oculus (2013),https://www.imdb.com/title/tt02388715/,3
Hatari! (1962),https://www.imdb.com/title/tt056059/,3
"Smurfs, The (2011)",https://www.imdb.com/title/tt0472181/,3
"Guest, The (2014)",https://www.imdb.com/title/tt02980592/,3
Nothing But Trouble (1991),https://www.imdb.com/title/tt0102558/,3
"Odd Couple II, The (1998)",https://www.imdb.com/title/tt0120773/,3
"Haunting, The (1963)",https://www.imdb.com/title/tt057129/,3
Not Without My Daughter (1991),https://www.imdb.com/title/tt0102555/,3
"Brother from Another Planet, The (1984)",https://www.imdb.com/title/tt087004/,3
The Hunger (1983),https://www.imdb.com/title/tt085701/,3
Colombiana (2011),https://www.imdb.com/title/tt01657507/,3
Pride and Prejudice (1940),https://www.imdb.com/title/tt032943/,3
"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",https://www.imdb.com/title/tt0101917/,3
The Raid 2: Berandal (2014),https://www.imdb.com/title/tt02265171/,3
Headhunters (Hodejegerne) (2011),https://www.imdb.com/title/tt01614989/,3
Hear My Song (1991),https://www.imdb.com/title/tt0102014/,3
Heartbreak Ridge (1986),https://www.imdb.com/title/tt091187/,3
"Broken Hearts Club, The (2000)",https://www.imdb.com/title/tt0222850/,3
College (1927),https://www.imdb.com/title/tt017765/,3
"Concorde: Airport '79, The (1979)",https://www.imdb.com/title/tt078740/,3
The Great Train Robbery (1978),https://www.imdb.com/title/tt079240/,3
"Rapture, The (1991)",https://www.imdb.com/title/tt0102757/,3
"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",https://www.imdb.com/title/tt068935/,3
Gulliver's Travels (1939),https://www.imdb.com/title/tt031397/,3
Harry Brown (2009),https://www.imdb.com/title/tt01289406/,3
Nymphomaniac: Volume I (2013),https://www.imdb.com/title/tt01937390/,3
Ragtime (1981),https://www.imdb.com/title/tt082970/,3
Nuts (1987),https://www.imdb.com/title/tt093660/,3
Come See the Paradise (1990),https://www.imdb.com/title/tt099291/,3
Foxcatcher (2014),https://www.imdb.com/title/tt01100089/,3
"Handmaid's Tale, The (1990)",https://www.imdb.com/title/tt099731/,3
Frank (2014),https://www.imdb.com/title/tt01605717/,3
"Prince & Me, The (2004)",https://www.imdb.com/title/tt0337697/,3
Hands on a Hard Body (1996),https://www.imdb.com/title/tt0116481/,3
Hang 'Em High (1968),https://www.imdb.com/title/tt061747/,3
Pain & Gain (2013),https://www.imdb.com/title/tt01980209/,3
Radio (2003),https://www.imdb.com/title/tt0316465/,3
Nuns on the Run (1990),https://www.imdb.com/title/tt0100280/,3
Shadow Conspiracy (1997),https://www.imdb.com/title/tt0120107/,3
Happy Accidents (2000),https://www.imdb.com/title/tt0208196/,3
Gummo (1997),https://www.imdb.com/title/tt0119237/,3
O (2001),https://www.imdb.com/title/tt0184791/,3
Happy Feet (2006),https://www.imdb.com/title/tt0366548/,3
Happy-Go-Lucky (2008),https://www.imdb.com/title/tt01045670/,3
Nowhere (1997),https://www.imdb.com/title/tt0119809/,3
"Four Feathers, The (2002)",https://www.imdb.com/title/tt0240510/,3
Thursday (1998),https://www.imdb.com/title/tt0124901/,3
Cadillac Man (1990),https://www.imdb.com/title/tt099204/,3
RV (2006),https://www.imdb.com/title/tt0449089/,3
Burglar (1987),https://www.imdb.com/title/tt092710/,3
Burden of Dreams (1982),https://www.imdb.com/title/tt083702/,3
Gunga Din (1939),https://www.imdb.com/title/tt031398/,3
Foul Play (1978),https://www.imdb.com/title/tt077578/,3
Bullitt (1968),https://www.imdb.com/title/tt062765/,3
"Heat, The (2013)",https://www.imdb.com/title/tt02404463/,3
Shadow of the Thin Man (1941),https://www.imdb.com/title/tt034172/,3
Control Room (2004),https://www.imdb.com/title/tt0391024/,3
"Heaven Knows, Mr. Allison (1957)",https://www.imdb.com/title/tt050490/,3
High Crimes (2002),https://www.imdb.com/title/tt0257756/,3
"Official Story, The (La historia oficial) (1985)",https://www.imdb.com/title/tt089276/,3
Bride & Prejudice (2004),https://www.imdb.com/title/tt0361411/,3
"Weather Man, The (2005)",https://www.imdb.com/title/tt0384680/,3
Focus (2015),https://www.imdb.com/title/tt02381941/,3
High School Musical 2 (2007),https://www.imdb.com/title/tt0810900/,3
High School Musical 3: Senior Year (2008),https://www.imdb.com/title/tt0962726/,3
High Sierra (1941),https://www.imdb.com/title/tt033717/,3
High Society (1956),https://www.imdb.com/title/tt049314/,3
Priceless (Hors de prix) (2006),https://www.imdb.com/title/tt0482088/,3
"Wedding Date, The (2005)",https://www.imdb.com/title/tt0372532/,3
"Razor's Edge, The (1984)",https://www.imdb.com/title/tt087980/,3
"Contempt (Mépris, Le) (1963)",https://www.imdb.com/title/tt057345/,3
Hiroshima Mon Amour (1959),https://www.imdb.com/title/tt052893/,3
"History Boys, The (2006)",https://www.imdb.com/title/tt0464049/,3
"War Zone, The (1999)",https://www.imdb.com/title/tt0141974/,3
Quick Change (1990),https://www.imdb.com/title/tt0100449/,3
Gridlock'd (1997),https://www.imdb.com/title/tt0119225/,3
Hitman (2007),https://www.imdb.com/title/tt0465494/,3
Grey Gardens (1975),https://www.imdb.com/title/tt073076/,3
Gregory's Girl (1981),https://www.imdb.com/title/tt082477/,3
Brainstorm (1983),https://www.imdb.com/title/tt085271/,3
"Brain That Wouldn't Die, The (1962)",https://www.imdb.com/title/tt052646/,3
Coherence (2013),https://www.imdb.com/title/tt02866360/,3
Valentine (2001),https://www.imdb.com/title/tt0242998/,3
Real Steel (2011),https://www.imdb.com/title/tt0433035/,3
Flirt (1995),https://www.imdb.com/title/tt0113080/,3
"Velocity of Gary, The (1998)",https://www.imdb.com/title/tt0120878/,3
Control (Kontroll) (2003),https://www.imdb.com/title/tt0373981/,3
No Direction Home: Bob Dylan (2005),https://www.imdb.com/title/tt0367555/,3
Candleshoe (1977),https://www.imdb.com/title/tt075807/,3
The Drop (2014),https://www.imdb.com/title/tt01600196/,3
Bridge of Spies (2015),https://www.imdb.com/title/tt03682448/,3
"Norte, El (1984)",https://www.imdb.com/title/tt085482/,3
Forbidden Games (Jeux interdits) (1952),https://www.imdb.com/title/tt043686/,3
For the Love of Benji (1977),https://www.imdb.com/title/tt076044/,3
Heidi (1937),https://www.imdb.com/title/tt028988/,3
Warlock (1989),https://www.imdb.com/title/tt098622/,3
For the Boys (1991),https://www.imdb.com/title/tt0101902/,3
Warcraft (2016),https://www.imdb.com/title/tt0803096/,3
Valley of the Dolls (1967),https://www.imdb.com/title/tt062430/,3
Brigadoon (1954),https://www.imdb.com/title/tt046807/,3
Hellraiser III: Hell on Earth (1992),https://www.imdb.com/title/tt0104409/,3
"Raven, The (1963)",https://www.imdb.com/title/tt057449/,3
Nobody Knows (Dare mo shiranai) (2004),https://www.imdb.com/title/tt0408664/,3
Henry & June (1990),https://www.imdb.com/title/tt099762/,3
Pride (2014),https://www.imdb.com/title/tt03169706/,3
"Food, Inc. (2008)",https://www.imdb.com/title/tt01286537/,3
Her Alibi (1989),https://www.imdb.com/title/tt097500/,3
"Time Traveler's Wife, The (2009)",https://www.imdb.com/title/tt0452694/,3
Palmetto (1998),https://www.imdb.com/title/tt0120782/,3
Bride of the Monster (1955),https://www.imdb.com/title/tt047898/,3
Confessions of a Teenage Drama Queen (2004),https://www.imdb.com/title/tt0361467/,3
"War, Inc. (2008)",https://www.imdb.com/title/tt0884224/,3
No Reservations (2007),https://www.imdb.com/title/tt0481141/,3
Bride of Re-Animator (1990),https://www.imdb.com/title/tt099180/,3
Collateral Damage (2002),https://www.imdb.com/title/tt0233469/,3
Palookaville (1996),https://www.imdb.com/title/tt0117284/,3
Free Willy 3: The Rescue (1997),https://www.imdb.com/title/tt0119152/,3
Confidence (2003),https://www.imdb.com/title/tt0310910/,3
No Mercy (1986),https://www.imdb.com/title/tt091637/,3
Fido (2006),https://www.imdb.com/title/tt0457572/,3
Tell No One (Ne le dis à personne) (2006),https://www.imdb.com/title/tt0362225/,3
Necessary Roughness (1991),https://www.imdb.com/title/tt0102517/,3
Ong-Bak 2: The Beginning (Ong Bak 2) (2008),https://www.imdb.com/title/tt0785035/,3
"Program, The (1993)",https://www.imdb.com/title/tt0107889/,3
My Favorite Season (1993),https://www.imdb.com/title/tt0107471/,3
My Favorite Martian (1999),https://www.imdb.com/title/tt0120764/,3
Jason's Lyric (1994),https://www.imdb.com/title/tt0110186/,3
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),https://www.imdb.com/title/tt0347246/,3
Jawbreaker (1999),https://www.imdb.com/title/tt0155776/,3
Wild (2014),https://www.imdb.com/title/tt02305051/,3
"Bedroom Window, The (1987)",https://www.imdb.com/title/tt092627/,3
"Sheltering Sky, The (1990)",https://www.imdb.com/title/tt0100594/,3
"Ring Two, The (2005)",https://www.imdb.com/title/tt0377109/,3
"Jazz Singer, The (1980)",https://www.imdb.com/title/tt080948/,3
Becket (1964),https://www.imdb.com/title/tt057877/,3
Children of the Damned (1963),https://www.imdb.com/title/tt056931/,3
Shenandoah (1965),https://www.imdb.com/title/tt059711/,3
Jerry Springer: Ringmaster (1998),https://www.imdb.com/title/tt0165494/,3
Faces of Death (1978),https://www.imdb.com/title/tt077533/,3
Wild Orchid (1990),https://www.imdb.com/title/tt0100934/,3
Cypher (2002),https://www.imdb.com/title/tt0284978/,3
Pork Chop Hill (1959),https://www.imdb.com/title/tt053183/,3
Jimmy Neutron: Boy Genius (2001),https://www.imdb.com/title/tt0268397/,3
D.O.A. (1950),https://www.imdb.com/title/tt042369/,3
Visitor Q (Bizita Q) (2001),https://www.imdb.com/title/tt0290329/,3
My Dinner with André (1981),https://www.imdb.com/title/tt082783/,3
My Darling Clementine (1946),https://www.imdb.com/title/tt038762/,3
My Crazy Life (Mi vida loca) (1993),https://www.imdb.com/title/tt0107566/,3
Citizenfour (2014),https://www.imdb.com/title/tt04044364/,3
D.O.A. (1988),https://www.imdb.com/title/tt094933/,3
Sisters (2015),https://www.imdb.com/title/tt01850457/,3
Wild Reeds (Les roseaux sauvages) (1994),https://www.imdb.com/title/tt0111019/,3
Beethoven's 2nd (1993),https://www.imdb.com/title/tt0106375/,3
Before Midnight (2013),https://www.imdb.com/title/tt02209418/,3
"Producers, The (2005)",https://www.imdb.com/title/tt0395251/,3
Open Range (2003),https://www.imdb.com/title/tt0316356/,3
My Son the Fanatic (1997),https://www.imdb.com/title/tt0119743/,3
Volunteers (1985),https://www.imdb.com/title/tt090274/,3
Only Angels Have Wings (1939),https://www.imdb.com/title/tt031762/,3
"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",https://www.imdb.com/title/tt01216487/,3
Seeking a Friend for the End of the World (2012),https://www.imdb.com/title/tt01307068/,3
My Science Project (1985),https://www.imdb.com/title/tt089652/,3
Things You Can Tell Just by Looking at Her (2000),https://www.imdb.com/title/tt0210358/,3
"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)",https://www.imdb.com/title/tt066904/,3
